url,title,price,ISBN,language,publish date,author,genre,data_source
https://www.books.am/am/catalog/product/view/id/102627/category/7625/,"Тетрадь-словарь А5 48л. Спецлиновка, Абстракция И Флаги",290,461-0-144-80062-4,,2022,,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/103110/category/7625/,Armenian for Beginners. Part I։ Սկսում ենք սովորել հայերեն. Մաս I,8500,978-9939-0-5007-2,"English, Armenian",2024,Minasyan Siranush,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/103152/category/7625/,Յաճախապատում և լուսավոր ճառեր (Ս․ Մեսրոպ Մաշտոց),8000,978-9939-0-3726-4,հայերեն,2024,Նաճարեան Մովսէս,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/102366/category/7625/,Կարսի և Գյումրու բարբառային բառարան,1680,,հայերեն,2023,Ալեքսանյան Հարություն,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/106078/category/7625/,"Словарь для записей А6 48л. ""Мир без границ""",180,10247/5,,2023,,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/296/category/7464/,Therese Desqueyroux,2500,9780141394053,английский,2013,Mauriac Francois,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/102629/category/7625/,"Тетрадь-словарь А5 48л. Спецлиновка, Прикольные животные",290,,,2023,,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/307/category/7464/,The Scarlet Letter,5900,9780008296520,английский,2018,Hawthorne Nathaniel,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/117358/category/7625/,Взаимодействие культур,1500,978-9939-69474-0,русский,2025,Багдасарян Роберт.,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/114113/category/7625/,Reasons To Stay Alive,2900,9781782116820,English,1,Matt Haig,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/333/category/7464/,Wheel Of Osheim-Red Queens,1000,9780007531639,английский,2017,Lawrence Mark,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/362/category/7464/,INDEPENDENCE day: Crucible,500,9781785651304,английский,2016,Keyes Greg,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/113439/category/7625/,Армянский язык. Новый учебник.Вторая часть,25000,978-5-00258-803-9,"Армянский, русский",2025,Меликян Нара,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/113274/category/7625/,Scrabble Junior Dictionary,3600,9780008526221,English,2022,,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/453/category/7464/,Waverley,3800,9781784871413,английский,2016,Schott Walter,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/113238/category/7625/,Lost Children Archive,3900,9780008290023,English,1,Valeria Luiselli,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/117246/category/7625/,Միջնադարյան Եվրոպայի Հերոսական էպոսը,5000,978-5-8084-2696-2,հայերեն,2025,Առաքելյան Արա,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/486/category/7464/,Мой муж - Федор Достоевский. Жизнь в тени гения,3000,978-5-906995-54-4,русский,2017,Достоевская Анна,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/110931/category/7625/,Նարեկացիագիտական էջեր,3000,978-9939-60-859-4,հայերեն,2024,Բախչինյան Հենրիկ,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/103644/category/7625/,Ընդհանուր լեզվաբանության խնդիրներ 2,5990,,հայերեն,2024,Բենվենիստ Էմիլ,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/3068/category/7464/,Ծաղրասարյակին սպանելը,5880,978-9939-68-368-3,հայերեն,2021,Հարփըր Լի,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/104092/category/7625/,Չորս խոսք Վահագն Գրիգորյանին,2990,978-9939-98-170-3,հայերեն,2024,Տեր-Խաչատրյան Երվանդ,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/109896/category/7625/,Գերմաներեն․ Ամբողջական գործնական դասընթաց։ 2-րդ հրատ․,13400,978-9939-0-5219-9,հայերեն,2025,Բերբերյան Նանա,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/3169/category/7464/,Գեղագիտական պատմություն,4990,978-9939-76-324-8,հայերեն,2018,,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/111450/category/7625/,Тетрадь Для Иероглифов. Река В Китае,650,467-0-159-22130-2,,2024,,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/111604/category/7625/,Ադրբեջաներենի դասագիրք,10000,978-9939-960-10-4,հայերեն,2025,Մովսիսյան Ա․ Վ․,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/3235/category/7464/,Fairy Tales (Tumanyan H.),4500,978-5-8077-0839-7,English,2018,Tumanyan Hovhannes,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/100292/category/7625/,Shelf Life: Writers on Books & Reading,3600,9780712352864,English,2018,Alex Johnson,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/99627/category/7625/,Short Stories in English for Beginners,3200,9781473683556,English,2018,Richards Olly,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/70340/category/7625/,Easy Learning English Conversation: Book 2 (Second Edition),7600,9780008101756,English,2015,,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/70421/category/7625/,Work on your Grammar A1 (Elementary),7200,9780007499533,English,2013,,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/70419/category/7625/,Get Ready For IELTS: Workbook Pre-Intermediate to Intermediate,10900,9780008135669,English,2016,,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/70418/category/7625/,Easy Learning English Conversation: Book 1 (Incl. Audio) (Second Edition),7600,9780008101749,,1,1,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/70414/category/7625/,First English Words Activity Book 1,4200,9780007523139,English,2014,,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/3276/category/7464/,Հոդվածներ (Հակոբյան Գ.),2400,978-9939-76-304-0,հայերեն,2018,,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/70407/category/7625/,Get Ready For IELTS: Teacher's Guide Pre-Intermediate to Intermediate (Incl. Audio CD),3000,9780008139186,English,2016,,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/70376/category/7625/,First English Wrds+CD,10100,9780007431571,English,2012,,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/3281/category/7464/,Յակուբյան շենքը,4990,978-9939-76-239-5,հայերեն,2018,ալ-Ասուանի Ալաա,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/70341/category/7625/,Explore English Student's Coursebook 5,6700,9780008369200,English,2021,,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/73319/category/7625/,Face2face Advanced Workbook with Key,3000,9781107690585,English,2020,Nicholas Tims,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/3349/category/7464/,Լինդբերգ. Թռչող մկնիկի արկածալի պատմությունը,6400,978-9939-68-622-6,հայերեն,2018,,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/73321/category/7625/,Face2face Advanced SB. 2nd Edition,8250,9781108733380,English,2020,Gillie Cunningham,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/3386/category/7464/,Հայելու միջով ու թե Ալիսն ինչ տեսավ այնտեղ,6990,978-9939-76-309-5,հայերեն,2018,Քերոլ Լուիս,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/98564/category/7625/,IELTS Intensive: A Short Course For IELTS Success. Book + Delta Augmented,11300,978-3-12-501580-7,English,2020,Rogers Louis,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/3409/category/7464/,Կորուսյալ աշխարհ,2900,978-9939-9195-6-0,Армянский,2018,Դոյլ Ա.Կ.,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/96575/category/7625/,New Round-Up 3 Student's Book + access code,7200,978-1-292-43138-3,English,2023,Evans Virginia,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/96779/category/7625/,Advanced Grammar in Use (Fourth Edition),5600,978-1-108-92021-6,English,2023,Hewings Martin,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/98275/category/7625/,"Пиши, сокращай 2025: Как создавать сильный текст",5500,978-5-9614-8714-5,русский,2024,Ильяхов Максим,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/95363/category/7625/,Тетрадь для записи иностранных слов А6 48л. Красный автобус,330,ТИС64887,,2023,,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/3423/category/7464/,Վայրի կենդանիներ. ձայներով գիրք,2900,9789939847535,հայերեն,2018,,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/95980/category/7625/,Հյուսիսային գողթնի միջբարբառը,2500,978-9939-9235-8-1,հայերեն,2021,Վարդանյան Արտակ,Բանասիրություն. Լեզվաբանություն,books.am
https://www.books.am/am/catalog/product/view/id/3430/category/7464/,Անվերջ կրիաներ (կոշտ),4800,,հայերեն,2018,,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/3431/category/7464/,Աշխատանք բնագրի շուրջ (50+10),2200,,հայերեն,2018,Ավագյան Լ.Մ,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/18685/category/7626/,New Cutting Edge. Advanced. Workbook,1000,9780582469457,,1,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/19529/category/7626/,"Сердце тьмы. Юность (англ. яз., неадаптир.)",1500,978-5-9925-1323-3,русский,1,Конрад Д.,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/3462/category/7464/,Թե ինչու  Հեքիաթներ Միջատների մասին 2,300,978-9939-75-246-4,հայերեն,2020,Ճուղուր Երևանցի,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/19491/category/7626/,Super minds 5 WB (with online resources,2700,978-1-107-48304-0,английский,1,Herbert Puchta,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/19436/category/7626/,"Through the Looking-Glass, and what Alice found there: сказка на англ.яз",1500,978-5-521-00156-9,русский,1,Carroll Lewis,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/3463/category/7464/,Շերլոք Հոլմս 5. Բասքերվիլների շունը. Սարսափի հովիտը,3900,978-9939-9195-4-6,հայերեն,2022,Կոնան Դոյլ Արթուր,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/19384/category/7626/,Фаворит (англ.яз.),500,978-5-9925-0663-1,русский,1,Френсис Дик,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/9656/category/7626/,Ադրբեջաներենի դասագիրք 2-րդ լրամշակված հրատ․,8350,978-5-8084-2378-7,հայերեն,2019,Մովսիսյան Լիլիթ,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/19284/category/7626/,New Cutting Edge. Upper-Intermediate. Workbook,1000,9780582825284,,1,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/10282/category/7626/,"Читаем на итальянском (рассказы, смешные истории, сказки)",4000,978-5-9925-0383-8,итальянский,2018,Ваничева Татьяна,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/8534/category/7626/,Учебник быстрого чтения,2500,978-985-15-3834-4,русский,2019,Бьюзен Тони,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/96575/category/7626/,New Round-Up 3 Student's Book + access code,7200,978-1-292-43138-3,English,2023,Evans Virginia,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/70418/category/7626/,Easy Learning English Conversation: Book 1 (Incl. Audio) (Second Edition),7600,9780008101749,,1,1,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/3466/category/7464/,Դինոզավրեր.ձայներով գիրք,2900,,հայերեն,2018,,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/70414/category/7626/,First English Words Activity Book 1,4200,9780007523139,English,2014,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/70407/category/7626/,Get Ready For IELTS: Teacher's Guide Pre-Intermediate to Intermediate (Incl. Audio CD),3000,9780008139186,English,2016,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/70376/category/7626/,First English Wrds+CD,10100,9780007431571,English,2012,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/3511/category/7464/,"Ողջույն, թվաշխարհ. Սովորենք մաթեմատիկա",680,978-9939-9144-7-3,հայերեն,2018,,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/70341/category/7626/,Explore English Student's Coursebook 5,6700,9780008369200,English,2021,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/70340/category/7626/,Easy Learning English Conversation: Book 2 (Second Edition),7600,9780008101756,English,2015,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/3529/category/7464/,1Q84. Тысяча Невестьсот Восемьдесят Четыре. Кн. 2. Июль - сентябрь,5300,978-5-04-098054-3,русский,2018,Мураками Харуки,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/70339/category/7626/,Easy Learning English Spelling (Second Edition),6700,9780008100810,English,2015,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/13480/category/7464/,Վիլլիի կախարդական բառերը. Ցավում եմ,600,978-9939-62-152-4,հայերեն,2018,,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/70338/category/7626/,Practice Tests For The TOEIC Test (Second Edition),2500,9780008323851,English,1,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/70333/category/7626/,Explore English Student's Coursebook 4,6700,9780008369194,English,2021,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/73378/category/7626/,Armenian for Beginners/Սկսում ենք սովորել հայերեն,4000,978-9939-0-4177-5,"հայերեն, անգլերեն",2022,Minasyan Siranush,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/13482/category/7464/,Հայկական ժողովրդական հեքիաթներ (կապույտ),4200,978-9939-842-08-0,հայերեն,2022,,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/73321/category/7626/,Face2face Advanced SB. 2nd Edition,8250,9781108733380,English,2020,Gillie Cunningham,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/13483/category/7464/,Հեքիաթների աշխարհում. Կարդա և ներկիր,120,,հայերեն,2017,,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/13492/category/7464/,Վիլլիի կախարդական բառերը. Ներեցեք,600,978-9939-62-150-0,հայերեն,2018,,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/70419/category/7626/,Get Ready For IELTS: Workbook Pre-Intermediate to Intermediate,10900,9780008135669,English,2016,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/70421/category/7626/,Work on your Grammar A1 (Elementary),7200,9780007499533,English,2013,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/13499/category/7464/,Հայկական առակներ (Գոշ Մ. Այգեկցի Վ.),1500,978-9939-9122-1-9,հայերեն,2015,Գոշ Մխիթար,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/70422/category/7626/,Work On Your Vocabulary A1 (Elementary),4000,9780007499540,English,2013,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/70427/category/7626/,First English Words Activity Book 2,4200,9780007523122,English,2014,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/13502/category/7464/,"Հարյուրամյա ծերուկը, որ բարձրացավ պատուհանին և անհետացավ",3400,978-9939-68-277-8,,2014,Յունասսոն Յունաս,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/70428/category/7626/,Get Ready For IELTS: Student's Book Pre-Intermediate to Intermediate (Incl. Audio CD),3000,9780008139179,English,2016,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/70431/category/7626/,Easy Learning How To Use English,7600,9780007374700,English,2011,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/13507/category/7464/,"Հայկական ժողովրդական հեքիաթներ, զրույցներ. Ընտրանի 2",4150,978-9939-842-34-9,հայերեն,2016,,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/13511/category/7464/,Հետողորմյա,1000,978-9939-76-235-7,հայերեն,2018,Սեմիրջյան Առաքել,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/91673/category/7626/,Prima aktiv A1. Band 1 Kursbuch inkl. PagePlayer,4500,9783061225902,գերմաներեն,2022,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/101333/category/7626/,Great Spanish Stories,7900,9780241662199,"English, Spanish",2024,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/106078/category/7626/,"Словарь для записей А6 48л. ""Мир без границ""",180,10247/5,,2023,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/105010/category/7626/,"Ոչ միայն անգլերենի քերականություն, այլև հմտավարժանք (պատասխաններով)",5510,978-9939-887-51-7,"հայերեն, անգլերեն",2024,Թումանյան Սվետլանա,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/104736/category/7626/,"Ոչ միայն անգլերենի քերականություն, այլև հմտավարժանք, (պատասխաններ)",1940,978-9939-887-52-4,"հայերեն, անգլերեն",2024,Թումանյան Սվետլանա,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/99627/category/7626/,Short Stories in English for Beginners,3200,9781473683556,English,2018,Richards Olly,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/95363/category/7626/,Тетрадь для записи иностранных слов А6 48л. Красный автобус,330,ТИС64887,,2023,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/95294/category/7626/,Тетрадь для записи иностранных слов А6 48л. Вокруг света,330,ТИС64871,,2023,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/12688/category/7464/,Ճանապարհորդություն կենդանիների աշխարհում: Հանրագիտարան մանուկների համար,3300,978-9939-841-03-8,Հայերեն,2012,Աբրահամյան Վ.Ա.,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/98564/category/7626/,IELTS Intensive: A Short Course For IELTS Success. Book + Delta Augmented,11300,978-3-12-501580-7,English,2020,Rogers Louis,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/96779/category/7626/,Advanced Grammar in Use (Fourth Edition),5600,978-1-108-92021-6,English,2023,Hewings Martin,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/12690/category/7464/,Գունավորիր ջրով․ Չարի վերջը,1950,,հայերեն,2020,Թումանյան Հովհաննես,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/12749/category/7464/,Փրկություն։ Սարդարապատի դյուցազներգություն,4800,978-9939-76-403-0,հայերեն,2019,Կարայան Ռոբերտ,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/92032/category/7626/,Mein neues grobes Vorschulbuch mit Rabe Linus,3700,9783411872381,գերմաներեն,2020,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/91954/category/7626/,Das Leben German as Foreign Language General Edition B1.Total Band. Course and Exercise Book,10600,9783061220914,գերմաներեն,2023,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/91944/category/7626/,Weitblick B2. Gesamtband  Kursbuch,3500,9783061208851,գերմաներեն,2020,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/12779/category/7464/,Ում ձագուկն է ում տնակն է․ Խոսող գիրք,9900,978-9939-76-180-0,հայերեն,2019,,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/91833/category/7626/,Die DaF Bibliothek  A1 A2  Haifische in der Spree. Todlicher Streit in Berlin,3200,9783061207373,գերմաներեն,2016,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/91832/category/7626/,Schulerbuch 1 mit Audios online,4900,9783065206259,գերմաներեն,2023,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/12795/category/7464/,Harry Potter and the Goblet of Fire. Adult Edition,8100,9781408894651,English,2019,Rowling Joanne,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/91752/category/7626/,B1 Erfolgreich in Alltag und Beruf. Bruckenkurs B1. Kurs und ubungsbuch mit Audios online,2500,9783061224554,գերմաներեն,2023,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/91750/category/7626/,Prima aktiv A1. Band 2  Kursbuch inkl. PagePlayer App und interaktiven ubungen,2000,9783061225919,գերմաներեն,2022,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/12969/category/7464/,Պարտված Կարաբասը,2000,978-9939-9225-4-6,հայերեն,2019,Դանկո Ելենա,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/91748/category/7626/,"Die junge DaF Bibliothek. Lara und Robby in Leipzig,A2",1000,9783065212953,գերմաներեն,2022,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/91747/category/7626/,Bruno und ich. Schulerbuch 1 mit Audios online,2000,9783061207922,գերմաներեն,2023,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/12403/category/7464/,Փոքրիկ իշխանը (երկնագույն),2490,978-9939-51-713-1,հայերեն,2016,դը Սենտ-Էքզյուպերի Անտուան,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/73316/category/7626/,Face2face Pre-intermediate SB. 2nd Edition,5000,9781108733359,English,2020,Chris Redston,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/91745/category/7626/,Grammatik aktiv. Ubungsbuch B1,5200,9783060244706,գերմաներեն,2021,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/12423/category/7464/,Վերջին ուսուցիչը,2500,978-9939-9222-6-3,հայերեն,1,Պետրոսյան Վ.,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/91744/category/7626/,Der letzte Kuss Bankuberfall in Munchen,1500,9783061207489,գերմաներեն,2016,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/12462/category/7464/,"Կաֆկա, Հատոր 2․ Ամերիկա, Կերպարանափոխություն",5990,978-9939-76-460-3,հայերեն,2019,Կաֆկա Ֆրանց,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/91742/category/7626/,Weitblick B1 Kurs und ubungsbuch,7100,9783061208837,գերմաներեն,2019,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/91741/category/7626/,Prufungstraining DaF. Goethe Zertifikat A1. Fit in Deutsch 1 ubungsbuch. Mit Losungen und Audios a,6500,9783061212605,գերմաներեն,2021,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/12468/category/7464/,Օրագիր. 1943-2001: Հատոր 2,2000,978-99930-59-45-5,Հայերեն,2007,Սուրենյան Կարպիս,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/91740/category/7626/,Pluspunkt Deutsch Erfolgreich im Beruf B1  Kurs und ubungsbuch. Mit Augmented Reality inkl. Audi,4000,9783060229659,գերմաներեն,2022,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/91721/category/7626/,Bruno und ich. Arbeitsheft 1 mit Audio CDs,1500,9783061207953,գերմաներեն,2021,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/91720/category/7626/,Prufungstraining DaF. Goethe Zertifikat A2. Fit in Deutsch ubungsbuch,6500,9783061212612,գերմաներեն,2022,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/12479/category/7464/,Խաղում ենք հեքիաթ Ով է ապրում տնակում,2900,978-9939-66-177-3,հայերեն,2017,,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/91676/category/7626/,Mein Vorschulworterbuch. Die Reise durch das Abc Universum,1500,9783411735648,գերմաներեն,1,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/91675/category/7626/,Duden Das Bildworterbuch DaF Fur Alltag und Arbeit,3000,9783061207526,գերմաներեն,2023,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/12480/category/7464/,Խաղում ենք հեքիաթ Շաղգամը,2900,978-9939-66-178-0,հայերեն,2017,,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/91672/category/7626/,Mein grobes Vorschulbuch mit Rabe Linus,1500,9783411872350,գերմաներեն,2019,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/89709/category/7626/,Китайский язык без репетитора. Самоучитель китайского языка,2400,978-5-17-117846-8,русский,2023,Москаленко Марина,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/73319/category/7626/,Face2face Advanced Workbook with Key,3000,9781107690585,English,2020,Nicholas Tims,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/73315/category/7626/,Face2face Intermediate WB with Key. 2nd Edition,5250,9781107609549,English,2020,Nicholas Tims,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/73314/category/7626/,Face2face Starter SB. 2nd Edition,8250,9781108733335,English,2020,Chris Redston,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/63938/category/7626/,Short Stories in Italian for Beginners,3200,9781473683327,"English, Italian",2021,Richards Olly,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/12491/category/7464/,Charlie and the Chocolate Factory Whipple-Scrumptious Sticker Activity Book,4300,9780141376707,English,2019,Roald Dahl,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/60005/category/7626/,Work on your Grammar B1+ (Intermediate),8400,9780007499625,English,2013,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/59975/category/7626/,Work On Your Vocabulary B1,7200,9780007499649,English,2013,,Օտար լեզուներ,books.am
https://www.books.am/am/catalog/product/view/id/12563/category/7464/,Read it yourself with Ladybird I am a Pilot,500,9780241361122,английский,2019,,Գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/60640/category/7626/,Select Short Stories by D H Lawrence,4600,9780230035164,English,2021,Lawrence D.H.,Օտար լեզուներ,books.am
